"x"
"Chryseobacterium_antarcticum_61081"	-2.77258872223978
"Bacteroides_uniformis_57318"	-3.68085163409626
"Corallococcus_coralloides_59208"	-1.45349289272386
"Streptomyces_olindensis_61327"	-2.24291891768838
"Cryobacterium_roopkundense_58305"	-2.41790257853712
"Nocardioides_halotolerans_58960"	-0.0786227259895682
"Riemerella_columbina_59025"	-2.77258872223978
"Cystobacter_fuscus_59745"	-2.77258872223978
"Flavobacteriaceae_bacterium_61737"	-2.77258872223978
"Halanaerobium_saccharolyticum_59986"	-2.77258872223978
"Chryseobacterium_sp_60744"	-2.77258872223978
"Myxococcus_stipitatus_59878"	-2.77258872223978
"Chryseobacterium_jeonii_61082"	-2.77258872223978
"Bacteroides_cellulosilyticus_58046"	-2.77258872223978
"Chryseobacterium_sp_44548"	-2.77258872223978
"Bacteroides_rodentium_59708"	-2.77258872223978
"Anaeromyxobacter_sp_61464"	-2.77258872223978
"Chryseobacterium_piperi_61804"	-2.77258872223978
"Bacteroides_intestinalis_61596"	-2.77258872223978
"Alpha_proteobacterium_58336"	-3.48383758715279
"Mumia_flava_60211"	-2.77258872223978
"Reyranella_massiliensis_59457"	-1.6218079476781
"Lysobacter_dokdonensis_60026"	-1.71160033462109
"Actinobacterium_LLX17_59625"	-1.09038760979814
"Ruminococcus_gnavus_57638"	-2.99692275325363
"Nocardioides_sp_59936"	-2.77258872223978
"Alicyclobacillus_acidocaldarius_58444"	-2.77258872223978
"Herbiconiux_sp_60741"	-2.81619858024256
"Elizabethkingia_miricola_60943"	-2.77258872223978
"Variovorax_paradoxus_59280"	-0.907187499923272
"SAR116_cluster_62494"	-2.77258872223978
"Carboxydothermus_ferrireducens_56323"	-2.77258872223978
"Bifidobacterium_pseudocatenulatum_57754"	-3.68770530633829
"Simplicispira_psychrophila_59056"	-2.33172853542591
"Burkholderia_fungorum_56741"	-2.77258872223978
"Subdoligranulum_variabile_61478"	-3.516792980035
"Azospirillum_brasilense_58073"	-2.77258872223978
"Dongia_sp_60284"	-0.0699252899622019
"Acidovorax_avenae_58182"	-1.48633581927201
"Bdellovibrio_bacteriovorus_55420"	-2.77258872223978
"Lautropia_mirabilis_62440"	-3.35908176160268
"Carnobacterium_funditum_60575"	-2.77258872223978
"Puniceispirillum_marinum_61633"	-3.11274664177296
"Chryseobacterium_sp_60742"	-2.77258872223978
"Bdellovibrio_exovorus_59386"	-1.91653427567733
"Neisseria_wadsworthii_58357"	-4.18357389663648
"Koribacter_versatilis_60995"	0.716835421327892
"Carnobacterium_mobile_60577"	-2.77258872223978
"Eikenella_corrodens_58486"	-2.77258872223978
"Neisseria_shayeganii_58362"	-2.77258872223978
"Alysiella_crassa_58694"	-2.77258872223978
"Bdellovibrio_bacteriovorus_62287"	-2.77258872223978
"Acidovorax_sp_59219"	-2.77258872223978
"Epilithonimonas_sp_59668"	-2.77258872223978
"Rubrivivax_benzoatilyticus_33432"	-2.77258872223978
"Pseudomonas_sp_54652"	-1.646434241894
"Clostridium_sp_60782"	-2.77258872223978
"Skermanella_stibiiresistens_60311"	-0.287033486533132
"Vitreoscilla_stercoraria_59127"	-2.77258872223978
"Methylobacillus_glycogenes_59726"	-2.77258872223978
"Pleurocapsa_sp_59380"	-2.77258872223978
"Balneimonas_flocculans_60146"	-1.95650501505637
"Commensalibacter_intestini_58526"	-2.77258872223978
"Rothia_mucilaginosa_58144"	-4.00162516119105
"Subdoligranulum_sp_62068"	-2.77258872223978
"Brachyspira_aalborgi_61157"	-2.77258872223978
"Synechococcus_sp_61246"	-2.77258872223978
"Commensalibacter_sp_59492"	-2.77258872223978
"Pseudomonas_sp_60633"	-1.45215982884873
"Brevundimonas_bacteroides_58738"	-3.30482122789508
"Pseudanabaena_sp_62323"	-2.77258872223978
"Roseomonas_cervicalis_61715"	-2.77258872223978
"Faecalibacterium_prausnitzii_61481"	-3.90204134542675
"Nodosilinea_nodulosa_59381"	-2.77258872223978
"Faecalibacterium_prausnitzii_57453"	-2.92622974674482
"Leptolyngbya_sp_59624"	-2.77258872223978
"Bradyrhizobium_sp_58401"	-0.0260903326822466
"Methylobacterium_sp_59180"	-2.77258872223978
"Afipia_sp_60503"	-1.0151794263443
"Acinetobacter_lwoffii_58233"	-3.24887056516715
"Chryseobacterium_sp_58225"	-2.77258872223978
"Salmonella_enterica_58156"	-2.77258872223978
"Xanthobacter_sp_58226"	-1.03869218719222
"Methylosinus_sp_58083"	-0.792184399183553
"Pseudomonas_sp_60468"	-2.77258872223978
"Acinetobacter_sp_61570"	-3.19479131985836
"Xanthobacter_autotrophicus_62311"	-1.96442531007463
"Bacteroides_caccae_53434"	-2.91147031757132
"Bosea_sp_59154"	-2.77258872223978
"Pedobacter_arcticus_59461"	-2.77258872223978
"Oscillatoria_formosa_34823"	-2.77258872223978
"Bacteroides_stercorirosoris_59710"	-2.77258872223978
"Microcoleus_vaginatus_62259"	-2.77258872223978
"Methylobacterium_oryzae_55240"	-2.19515875594323
"Chelatococcus_sp_59508"	-2.77258872223978
"Streptococcus_pneumoniae_57684"	-2.24665975495758
"Staphylococcus_aureus_56630"	-4.14842939839628
"Bosea_sp_60769"	-1.70171537285331
"Salinarimonas_rosea_59039"	-2.77258872223978
"Synechococcus_sp_59355"	-2.77258872223978
"Pelagibacter_ubique_59237"	-3.14854319057603
"Veillonella_sp_62586"	-4.18772394420325
"Eubacterium_rectale_56927"	-3.92922694958895
"Parabacteroides_distasonis_56985"	-3.62426041577585
"Bacteroides_xylanisolvens_57185"	-4.08303275389122
"Pseudanabaena_biceps_62532"	-2.77258872223978
"Propionibacterium_acnes_57367"	-3.50865545283056
"Acidobacteriaceae_bacterium_59852"	-1.45679421802489
"Flavobacterium_sp_62629"	-1.44333727330338
"Escherichia_coli_58110"	-3.94754369579329
"Lactobacillus_apodemi_59722"	-3.44976043915603
"Pseudomonas_sp_60810"	-2.42521371785847
"Leptolyngbya_sp_60322"	-2.77258872223978
"Synechococcus_sp_62507"	-2.77258872223978
"Aphanocapsa_montana_46612"	-2.77258872223978
"Pseudomonas_pseudoalcaligenes_60599"	-2.27100888527808
"Methylobacterium_extorquens_57587"	-3.16150088807876
"Oscillatoria_acuminata_61810"	-2.77258872223978
"Reinekea_blandensis_61207"	-2.77258872223978
"Conchiformibius_steedae_58767"	-2.77258872223978
"Rickettsia_hoogstraalii_61572"	-2.77258872223978
"Methylibium_petroleiphilum_55794"	-1.38793112660875
"Scytonema_tolypothrichoides_59667"	-2.77258872223978
"Herbaspirillum_seropedicae_50307"	-2.77258872223978
"Methylibium_sp_60737"	-0.0659351904086397
"Porphyromonadaceae_bacterium_52280"	-2.77258872223978
"Chryseobacterium_sp_60751"	-2.77258872223978
"Rickettsia_tamurae_56215"	-2.77258872223978
"Desulfobacter_postgatei_62401"	-2.77258872223978
"Caedibacter_acanthamoebae_61055"	-2.77258872223978
"Bordetella_bronchiseptica_58296"	-2.67373082027022
"Castellaniella_defragrans_60526"	-3.54868377973744
"Sutterella_wadsworthensis_62218"	-2.77258872223978
"Diplorickettsia_massiliensis_59275"	-2.77258872223978
"Desulfotignum_balticum_57514"	-2.77258872223978
"Bacteroides_gallinarum_48315"	-2.77258872223978
"Bryobacter_aggregatus_60173"	-2.77258872223978
"Solibacter_usitatus_61042"	-0.877257664765226
"Methylobacterium_sp_52932"	-2.77258872223978
"Bacteroides_clarus_62282"	-2.77258872223978
"Bacteroides_eggerthii_54457"	-2.77258872223978
"Desulfobacula_toluolica_62032"	-2.86584455755083
"Microvirga_aerilata_62082"	-1.41781679289222
"Treponema_saccharophilum_62485"	-2.77258872223978
"Oligotropha_carboxidovorans_45140"	-2.77258872223978
"Nitrobacter_hamburgensis_61248"	-2.77258872223978
"Afipia_birgiae_59428"	-0.644210606703682
"Treponema_pedis_56128"	-2.77258872223978
"Bradyrhizobium_sp_60269"	-1.34181533284709
"Bacteroides_fragilis_54507"	-3.68085163409626
"Bacteroides_faecichinchillae_59709"	-3.31046252481967
"Rickettsia_rickettsii_57256"	-2.77258872223978
"Treponema_succinifaciens_62377"	-2.77258872223978
"Rhodopseudomonas_palustris_61214"	-0.721405039781111
"Megamonas_hypermegale_57114"	-2.77258872223978
"Holdemania_filiformis_61753"	-2.77258872223978
"Mitsuaria_sp_61803"	-1.70838597908134
"Limnohabitans_sp_58578"	-2.77258872223978
"Comamonadaceae_bacterium_60022"	-2.11778128728627
"Lactobacillus_acidophilus_51143"	-3.24457872934265
"Haemophilus_parainfluenzae_62468"	-4.467637323826
"Treponema_medium_59147"	-2.77258872223978
"Haemophilus_influenzae_58001"	-3.59471494207337
"Rickettsia_typhi_45301"	-2.77258872223978
"Variovorax_paradoxus_59765"	0.214501856036509
"Alicycliphilus_sp_59436"	-2.77258872223978
"Desulfomonile_tiedjei_62168"	-1.59963880269307
"Treponema_vincentii_56325"	-2.77258872223978
"Anaerococcus_sp_58645"	-2.77258872223978
"Anaerococcus_obesiensis_58051"	-2.80155778276846
"Anaerococcus_hydrogenalis_58044"	-2.77258872223978
"Anaerococcus_sp_62593"	-2.77258872223978
"Treponema_sp_60847"	-2.77258872223978
"Ruminococcus_sp_60789"	-2.77258872223978
